,LF1,LF2,LF3,LF4,LF5,LF6,LF7,LF8,LF9,LF10
CLDN2,0.1249809,1.724783e-05,0.009191794,1.245258e-05,0.004951469,0.1137705,0.06217946,0.007571896,0.0004668652,0.0102746
IL1RL1,0.02428209,8.35262e-05,0.003815693,7.854551e-06,0.04578502,0.0146421,0.2039852,0.03421994,0.0004393817,0.01100531
HAND2,0.1481631,8.774852e-05,0.0214739,1.248609e-05,0.1033641,0.05427427,0.2007032,0.03944511,0.0001360516,0.01689984
PCYT1B,0.1392219,0.0001480925,0.004472149,0.0006683264,0.02685584,0.04092304,0.02669829,0.01559861,0.0004537449,0.008091431
GAL3ST1,0.05582432,1.863975e-05,0.02892421,0.0007842839,0.002894633,0.006868475,0.009512326,0.0003773396,0.0004030738,0.03321618
RGS6,0.06010485,0.0001975843,0.001941232,0.0004078287,0.002823996,0.02417702,0.00393154,0.03804897,2.899166e-06,0.008602965
RIMS2,0.09023964,7.36293e-05,0.07101374,0.0001035109,0.0001070083,0.08613657,0.008970325,0.08975566,9.392835e-06,0.01931674
ST18,0.03181513,0.0003523897,0.0004713537,0.0003374456,0.0002490322,0.01354987,0.001015701,0.01180678,4.577838e-05,0.0006514285
SEMA3E,0.1841815,0.0001638886,0.004340745,2.003347e-05,0.001148564,0.2542164,0.1781948,0.2546702,0.0003596899,0.07816022
NMUR1,0.09352686,0.0005149601,0.007501769,0.0009081727,0.009987509,0.110184,0.01302629,0.004060773,0.00176272,0.001883198
B3GNT3,0.3973388,6.916767e-05,0.004639312,0.0001680273,0.02064485,0.1412509,0.1293407,0.04871143,2.940044e-06,0.08665175
HMGB1P1,0.3584999,9.184839e-05,0.002737286,0.0002758646,0.01298409,0.1533382,0.06718868,0.02134714,0.0004565841,0.06134144
C1orf61,0.07622142,0.0001144421,0.0009836072,3.016119e-05,0.001347529,0.00571879,0.005322833,0.03453238,0.001282468,0.02538732
CHL1,0.04618707,7.690178e-06,0.2010047,0.000213146,0.01781557,0.01032548,0.3974115,0.1046285,4.710443e-05,0.02854596
OCLM,0.008242303,6.770891e-05,0.0005467819,0.0005437579,0.0006074813,0.03677297,0.03266442,0.1742017,0.001112316,0.1741982
SOX30,0.1157169,0.0001241482,0.01231173,0.0006805051,0.01088466,0.07021082,0.0005072045,0.03362308,7.950242e-05,0.005379604
SCRG1,0.5885751,4.235215e-05,0.3096541,0.0001279422,0.02157036,0.1941907,0.01722436,0.02872015,0.000259042,0.2487764
ZP1,0.00171906,0.0002458187,0.008474847,0.0002080617,0.01235527,0.06633474,0.003242474,0.005636402,0.0004146838,0.08338609
MYH15,0.06022167,2.535686e-05,0.0006190203,0.0007087166,0.0007590276,0.003041478,0.05761466,0.02158909,0.0005644904,0.06579985
FSTL4,0.2076161,9.124655e-06,0.001575557,0.0002184059,0.0009900591,0.03153054,0.01081767,0.09303055,2.673752e-05,0.0004019625
ARC,0.02299662,7.968596e-05,0.005399801,9.410082e-05,0.002939897,0.1127198,0.09249238,0.07014063,0.0001105201,0.02341085
ADGRL3,0.007449602,7.069567e-05,0.004564696,0.0001219643,0.01252172,0.003908447,0.2369938,0.00150995,0.0002093854,0.007591062
PHF24,0.1745065,0.0002167364,0.005542591,0.0002392568,0.001342658,0.1354884,0.02864043,0.02580603,0.0001680021,0.05070422
KCNH4,0.0001727478,0.0001584571,0.06759653,0.0001152103,0.0002118599,0.0001592652,2.32975e-05,0.006455411,0.0008132393,0.04334221
KCNH3,0.01208198,9.651637e-05,0.0005410057,2.516507e-05,0.05120024,0.0091527,0.002039976,0.008291389,0.0001325537,0.1712674
SEZ6L,0.269853,2.518982e-05,0.01957404,2.63435e-05,0.01822844,0.1995448,0.03289628,0.002874171,9.614058e-06,0.1186233
CBLC,0.00807429,3.951376e-05,0.04849966,5.537419e-05,0.004766664,0.3374709,0.05069096,0.01492842,9.623185e-05,0.002716489
ATRNL1,0.1138301,2.40796e-05,0.002295268,0.0001461259,0.001782485,0.05938258,0.04071748,0.1475765,3.430343e-05,0.02262397
CHD5,0.004948445,9.845346e-05,0.001141494,0.0002856529,0.02814258,0.02600595,0.04483183,0.01071975,0.0002379519,0.01381704
RGS22,0.4649987,5.609352e-05,0.1219822,1.36827e-05,0.003446628,0.2581846,0.04324487,0.128436,0.0002113943,0.08194907
FBXW4P1,0.08140346,0.0002265717,0.0007113085,0.0005038596,0.008336289,0.06781752,0.003763617,0.01864098,0.0008516191,0.07228911
GALNT8,0.0005588161,0.0004431779,0.0002357781,0.0006129123,0.00151251,0.003891303,0.07717907,0.002714825,0.000510398,0.001577438
PCOLCE2,0.2617767,6.251939e-05,0.2768063,8.209348e-05,0.005511764,0.2164268,0.2532061,0.002576313,0.000170939,0.02071664
SNORD14A,0.01082792,7.997252e-06,0.01492896,0.000133874,0.04717103,0.09994104,0.1469687,0.102232,0.0001956254,0.3326358
CACNG4,0.5095356,1.807608e-05,0.01406699,5.926353e-05,0.4106122,0.02877514,0.09428034,0.0174574,4.01318e-05,0.002619321
SULT1B1,0.0392858,0.0001019397,0.01701303,0.0003802091,0.00811422,0.03767037,0.01406591,0.02110541,1.737565e-05,0.003310468
BHLHE22,0.106849,0.0001880037,0.2554678,0.0002595712,0.0200956,0.01515275,0.1032017,0.06453804,0.0002885,0.09939504
P2RY10,0.01161513,7.505629e-05,0.7960138,0.0001984064,0.009973027,0.1187067,0.1107742,0.1708986,2.322066e-05,0.1586327
CDH20,0.003481829,0.0001837661,0.005091625,0.000523943,0.00124671,0.00872484,0.02485275,0.0006083073,0.0005744436,0.005715706
IGHV4-61,0.1540095,8.753215e-05,0.8572323,7.541472e-05,0.001237669,0.2233745,0.05146091,0.07564327,7.81862e-05,0.0188208
IGHV3-72,0.169837,3.179431e-05,0.773264,0.0001090516,0.0405097,0.1732852,0.2656229,0.04091304,4.978147e-05,0.01382818
IGHV3-53,0.1316554,5.072112e-05,1.056155,5.437957e-05,0.0009747849,0.2278468,0.005217811,0.09124999,4.620169e-05,0.003575206
IGHV1-24,0.2068765,4.60989e-05,0.9861261,7.422318e-06,0.001724392,0.1042128,0.002145263,0.01387425,1.201314e-05,0.0294303
TRBV29-1,0.02343047,4.226567e-05,0.819621,0.0001725774,0.005384868,0.09530982,0.1024878,0.01124453,0.0003532993,0.1418156
TRBV25-1,0.0003927976,0.0001209205,0.5758756,0.0002251029,0.007853027,0.0291208,0.00667352,0.001865412,0.001112036,0.1918037
TRAV19,0.003645152,7.67329e-05,0.7068705,8.515756e-06,0.007053897,0.01492629,0.02789623,0.009158229,9.361636e-05,0.07087483
IGLV7-46,0.03118866,3.689249e-05,0.8951073,1.586662e-05,0.03351861,0.05413997,0.1728406,0.01000877,5.594197e-05,0.05631162
IGKV3D-20,0.05022167,1.048387e-05,0.9194371,4.382121e-05,0.04673802,0.1648735,0.08263397,0.03187157,7.653049e-05,0.01183102
IGKV2-30,0.1933058,3.814522e-05,0.9309765,5.981192e-05,0.009211237,0.1403125,0.06212335,0.0132654,0.0001221129,0.01722049
IGKV1-27,0.1559922,7.086886e-06,1.073345,4.073199e-05,0.01397135,0.1394678,0.1363364,0.0585297,1.277703e-05,0.04198996
IGKV1-9,0.3273303,1.238113e-05,1.126604,0.0001574573,0.06432768,0.09679873,0.1414313,0.04608873,8.942432e-05,0.03439377
IGKV1-8,0.2375717,8.913419e-06,0.9231703,9.596574e-05,0.01644539,0.1046018,0.06076233,0.007775568,8.268201e-05,0.007047441
SLC27A6,0.3291962,8.148265e-05,0.05015933,0.0001593233,0.06917244,0.2682736,0.05593726,0.02734484,0.0001825438,0.01309256
FAM156A,0.009261348,0.001331347,2.723056e-05,7.017796e-05,0.0001099269,0.0004158748,0.0004007575,0.0138976,0.0006645736,0.002351703
DDX25,0.0002866236,4.249097e-05,1.543534e-05,0.001287595,0.1007431,0.0515251,7.069215e-05,0.001585446,0.0002973978,0.003723712
C11orf21,0.0008883868,8.974274e-05,0.4077918,0.0005572177,0.003392969,0.001418549,0.00215974,0.01469767,0.001379536,0.216702
NPC1L1,0.1731613,2.279934e-05,0.0005122918,0.0002715794,0.002314319,0.008197989,0.09828376,0.008682971,0.0001979548,0.01216685
GPR171,0.08135819,7.278538e-05,0.7126919,0.0004770305,0.003021109,0.01574706,0.03389011,0.05164555,0.0001002205,0.2494435
SLC39A2,0.2130622,0.0001288419,0.05585594,7.100567e-05,0.08788926,0.1271027,0.0501977,0.01972442,1.573387e-05,0.1098802
KCNIP1,0.006781748,9.743326e-05,0.09245519,0.0005995694,0.002226702,0.07428265,0.05876123,0.005216659,0.0012277,0.0006593393
DUOX2,0.1301748,0.0001248666,0.004065196,1.921424e-05,0.005043768,0.01526285,0.003599765,0.0500701,0.0001568843,0.03113815
SYCP3,0.003128113,0.0001720204,0.00168071,0.0002003228,0.003834549,0.1081062,0.02336626,0.07177431,0.0002977595,0.06856417
DHH,0.0002556363,9.514903e-06,0.005043234,4.35155e-05,0.002417381,0.00590779,0.1425008,0.08888287,9.682118e-05,0.07466423
ANGPT4,0.002393196,0.0002519158,0.0002917283,0.001822046,0.0008954732,0.02051643,0.08411577,0.001637571,0.000426024,0.02409027
NAT8B,0.01337537,4.989477e-05,0.0001868353,0.0003910572,0.009085261,0.09422244,0.009261537,0.0827452,2.185541e-05,0.1965847
DCDC2,0.2859992,7.665507e-07,0.04883161,0.0001018324,0.02584644,0.2069115,0.1202395,0.126435,0.0001495794,0.0301146
PEX5L,0.2289851,7.492017e-05,0.04243604,8.437613e-05,0.1833018,0.05273242,0.03585868,0.09969128,0.0001453656,0.006396985
MYOZ2,0.009364238,0.000227958,0.0004404794,0.0003831833,0.04540928,0.02626609,0.001778418,0.0261931,0.0008437676,0.06603177
FXYD7,0.004054165,0.0001919552,0.1335469,0.0004800795,8.991958e-05,0.057892,0.03262217,0.02048256,0.0001987656,0.1020396
FBXW11P1,0.02077282,6.89261e-05,0.001010385,0.0005900006,0.003203373,0.04684688,0.02789528,0.08514221,0.001192168,0.07376113
STAG3L1,0.01365408,0.0002240624,0.001820859,0.0003031094,0.01105341,0.005223074,0.00331224,0.06462828,0.0003958864,0.0586886
NECAB2,0.01843926,0.0002184062,0.002941067,0.0002986692,0.01683534,0.02716549,0.003175322,0.02701631,0.0001443886,0.01458876
MAGEL2,0.00624796,3.986177e-05,0.002997604,0.0005585155,0.1724503,0.007853559,0.2225162,0.06379688,0.0003342542,0.0479165
CNGB3,0.02458799,0.0002448453,7.204133e-05,6.322109e-05,0.0004432075,0.03857747,0.01111294,0.007965827,0.0002611268,0.008684887
RAB39A,0.05358331,6.240012e-05,0.2350151,0.0004861531,0.007692371,0.03123346,0.0075082,0.1184086,0.0007246456,0.004364719
LY6K,0.471147,1.785256e-05,0.0009859567,4.248465e-05,0.1232606,0.02276907,0.01175888,0.08022209,0.0001066297,0.04217528
CFAP46,0.107533,3.716431e-05,0.001491559,7.191737e-05,0.02216355,0.01684841,0.06399181,0.01450795,0.0006134314,0.1008674
HRASLS2,0.7112745,1.800617e-05,0.06722552,4.145321e-05,0.1935923,0.3063081,0.08362679,0.003136019,1.531081e-05,0.02406281
SLC38A4,0.004580634,8.426093e-05,0.000394707,7.043958e-06,0.204248,0.1264316,0.1982378,0.006652817,4.328272e-05,0.01051607
CRTAC1,0.2404576,4.573035e-06,0.09666761,0.000125041,0.03390081,0.05523212,0.07052525,0.08838739,0.0001289255,0.04086384
NUDT11,0.2272295,2.071558e-05,0.004173782,0.0001099194,0.1584006,0.110555,0.01072096,0.09497451,0.0002269292,0.04258984
TMEM40,0.3182775,4.702065e-05,0.01356858,1.693105e-05,0.1272686,0.005620759,0.02626781,0.0609532,0.0001974154,0.02757775
LINC00216,0.001556295,9.676883e-06,0.001176409,0.0001525093,0.0003358628,0.03242285,0.002260225,0.04472388,0.0004527946,0.1054949
DNAH3,0.00305048,0.0001849143,0.002107191,1.365257e-05,0.0007075693,0.08331842,0.02766542,0.006120668,0.0003001548,0.07267607
MTMR8,0.1510986,0.0001391984,0.08721004,0.0005112012,0.002969108,0.1412896,0.00970416,0.06804489,8.851634e-05,0.05453805
BARX1,0.2046716,0.000146058,0.02745041,0.000143601,0.0007921391,0.06699536,0.038828,0.06190931,5.347353e-05,0.04949835
PCDHGC5,0.003839691,0.0007368518,0.0001229207,0.001319304,0.0003266766,0.008725979,0.05169948,0.033087,0.000834282,0.008018465
PCDHGA5,0.04709835,5.31058e-06,7.02188e-05,0.0004766889,0.01736147,0.1034853,0.09632195,0.1188674,0.0001144641,0.008194924
PCDHA7,0.001304606,0.00023255,0.001048523,0.0005133927,0.002107097,0.0009003282,0.002222474,0.02229727,0.0001705688,0.01405247
PCDHA6,0.01470883,9.550153e-06,0.003097959,0.0003548931,0.03884744,0.1546749,0.01833057,0.1771457,0.0003830309,0.0162531
TEX11,0.01253913,0.0002606708,0.1041138,0.0003922801,0.002676507,0.04573765,0.01211889,0.03570171,0.0001788156,0.001967025
STK31,0.01948027,8.571068e-05,0.002254287,0.0006116933,0.005206321,0.0770583,0.005432467,0.009637075,1.02596e-05,0.04865621
TDRD1,0.009627276,4.710544e-05,0.0002993419,4.690113e-05,0.003438374,0.414981,0.003504903,0.0003773624,1.887675e-05,0.02815867
LMOD3,0.00281574,5.942648e-06,0.01888893,5.411797e-05,0.004993152,0.06464586,0.01066653,0.01573007,0.0004834724,0.1097311
KCNK12,0.04796183,0.0001758522,6.004922e-06,0.001029021,0.0001035043,0.0004523889,0.002026502,0.0001217363,0.0008034636,0.04043201
CELF4,0.1617474,1.068024e-05,0.0003587328,2.004501e-05,0.007547365,0.1157992,0.0509939,0.0283356,0.0001416942,0.06652591
PAK6,0.0007097371,7.513902e-05,0.0003608251,0.0005343196,0.001308553,0.02825967,0.00974687,0.0181555,0.001092049,0.001837597
CPA6,0.1878041,6.116253e-06,0.006704281,0.0001592481,0.03517868,0.03702564,0.03003252,0.09329704,0.0001621874,0.02805204
RHBG,0.04653656,2.01864e-05,0.003888591,0.0002683255,0.132838,0.1391671,0.1452313,0.009217303,0.0008104318,0.08486075
TMEM63C,0.6212475,9.86627e-05,0.01298389,7.976692e-06,0.1247665,0.2702399,0.1936516,0.2983913,0.0001703847,0.06517134
JPH2,0.3405541,0.0001054942,0.05005379,0.0002402961,0.08866769,0.08738118,0.1613542,0.03667332,9.621246e-06,0.01421488
NLGN4X,0.00638908,0.0001300648,0.0005803558,6.967329e-06,0.005500125,0.02099274,0.2918249,0.06354663,0.0001569848,0.03489508
KLHL14,0.01822779,6.357667e-05,0.1023192,0.0005888331,0.00561546,0.0004542879,0.001095732,0.0310824,0.0004463437,0.1519059
MARCH4,0.009173355,6.053375e-06,0.001590516,2.75053e-05,0.04051634,0.006451267,0.02143833,0.04167033,0.0001889048,0.04622726
KCNT1,2.428885e-05,0.0006096601,0.0001151282,0.0005226873,0.006414429,0.003200745,5.776169e-05,0.0003260836,0.002009994,0.0128153
BRINP2,0.2070193,3.653564e-05,0.002127707,0.0001448405,0.03194404,0.110563,0.17535,0.008248076,1.190304e-05,0.04806647
SLC46A2,0.02816386,8.387951e-05,0.0002149609,0.000239263,0.005487749,0.0008988143,0.03688501,0.03891222,0.0001210652,0.03835809
MYOZ1,0.1840468,3.169804e-05,0.07427511,0.0001146456,0.02696034,0.266668,0.1967277,0.08667592,0.0001367059,0.003854983
CELF5,0.01253273,0.0001195089,0.005627311,9.916697e-06,0.07809087,0.01508839,0.005606922,0.002280385,0.0002018298,0.0001944909
PKNOX2,0.01975,4.068651e-05,0.001522404,7.468063e-05,0.01069662,0.07612486,0.05016656,0.00458673,0.0002142344,0.07194935
SLC28A3,0.1563552,5.302686e-06,0.004640698,0.0001951395,0.1329181,0.1411091,0.122702,0.04048476,0.0001536447,0.08685199
DIO3OS,0.007776839,0.000206515,0.0004317172,0.0004653766,0.002572248,0.01495724,0.111886,0.08606538,0.001006863,0.188031
ABCG5,0.0001523837,2.185604e-05,1.923695e-05,0.0002202593,9.842714e-05,0.02365663,0.0005153231,7.418327e-05,0.0009408375,0.006004471
HIF3A,0.1328317,0.0001767975,0.002563939,2.428448e-05,0.1430734,0.03076841,0.06858041,0.02994748,0.0001761801,0.04627829
CHST8,0.3063208,3.904342e-05,0.1553706,1.052651e-05,0.0188089,0.07371433,0.07116174,0.1149502,1.914257e-05,0.06120296
P2RY12,0.1685514,6.704251e-05,0.3789768,2.786888e-05,0.05044443,0.08288411,0.2944288,0.15248,0.0003754102,0.05781291
CFLAR-AS1,0.02777052,6.90095e-05,0.07473112,0.0001103682,0.002510792,0.01569349,0.008672402,0.03985281,0.0005841703,0.07341971
STK33,0.01917771,3.83036e-05,0.08618194,0.0003005998,0.02657145,0.04952908,0.001772464,0.06421335,0.0007428735,0.01225513
CYP4F12,0.05721521,7.344757e-06,0.2187535,0.0001829217,0.0003246007,0.04121065,0.1350209,0.006878515,0.000138288,0.1949519
C20orf195,0.06394709,0.0001832696,0.007844954,0.0001496681,0.04187801,0.02361929,0.003400327,0.01546311,0.000775259,0.005539067
LOC79160,0.05292506,6.039604e-05,0.05821377,0.0001696725,0.3314654,0.01539012,0.3325759,0.09574301,0.0003898506,0.05325808
NOX5,0.002094598,4.491186e-05,0.1279916,0.0004318575,0.002096673,0.0205677,0.001230675,0.02885462,0.0005124275,0.01208493
RIC3,0.02716585,0.0001295121,0.01703618,0.0004316538,0.1746307,0.1786946,0.04403121,0.1585354,6.561183e-06,0.154877
HHIPL2,0.08357342,7.86165e-06,0.04630198,0.0001365817,0.02474881,0.1098254,0.09985644,0.06669823,1.260407e-05,0.07052481
C2orf54,0.08038857,6.264318e-05,0.007222309,1.944516e-05,0.2067209,0.3627998,0.0970548,0.03303911,0.0001929447,0.06820826
SYNDIG1,0.02164732,3.352805e-05,0.003215299,0.0002137138,0.6397081,0.1132803,0.5696367,0.01625232,0.0002089557,0.1254636
MOGAT2,0.1493704,4.881738e-05,0.001022834,0.0001434877,3.653349e-05,0.1897423,0.1215848,0.03851003,8.396747e-06,0.034027
WNT10A,0.1150276,4.500375e-06,0.440105,0.000542066,0.006558201,0.004728088,0.05727372,0.0398938,6.668807e-05,0.04368112
THSD7B,0.001273723,0.0001687013,0.0004432179,0.0005039475,0.01409364,0.04390566,0.2197655,0.02338362,0.001328585,0.01180099
HCG4B,0.02035836,0.000138004,0.1728878,0.0002981346,0.01379119,0.09839625,0.03208158,0.03703679,0.0003186194,0.02802289
AMN,0.1541546,0.0002600832,0.0003541994,0.0003299776,0.06345023,0.06847881,0.01790041,0.02778108,0.0008789439,0.05297995
NETO1,0.0167166,6.77474e-05,0.003100741,0.0001358479,0.1201776,0.02431216,0.09877487,0.02153512,0.0006397271,0.01631737
ELOVL3,0.1722461,5.83873e-05,0.0152704,0.0001290476,0.0226613,0.08886263,0.04255866,0.046083,0.0004587793,0.01311533
FCRL5,0.005150314,0.0001446269,0.5928361,0.0001154468,0.05019964,0.1632134,0.002460023,0.0006502579,0.0002019816,0.17347
CYP51A1P2,0.003011146,0.0003007756,0.0003856352,0.0008686438,0.06841205,0.02345413,0.01566778,0.003417668,0.00118691,0.001100482
DYNLRB2,0.6316438,2.60837e-05,0.001252158,0.0003939899,0.007352726,0.04300465,0.03543367,0.00869278,0.0001385947,0.02695597
LRRIQ1,0.008075082,1.081894e-05,0.0004215613,0.000300878,0.07807556,0.001329803,0.0008186445,0.04438725,3.681256e-05,0.1617147
ATRIP,0.003596434,0.0006389888,0.001098256,0.001947329,0.001031565,0.004010938,0.0007848557,0.02997015,0.001299749,0.01290127
MYH16,0.03212931,0.0003950989,0.002579366,0.0008196276,0.0001143461,0.0007673317,0.005107036,0.008288302,0.0001415946,0.005404578
CCDC62,0.0049688,0.0001831543,0.02885487,0.0002611994,0.003928045,0.03006745,0.004415812,0.02356722,0.0002254583,0.05353478
C9orf24,0.04812732,8.081559e-05,0.001363254,0.0001174931,0.1963928,0.03385947,0.004109224,0.1294657,4.8322e-05,0.08865426
FCRLA,0.007740354,2.077132e-05,0.7054173,2.978802e-05,0.07671735,0.002493666,0.005163563,0.03204869,0.000311458,0.1466371
FAM222A-AS1,0.2520453,4.948947e-05,0.01792426,0.0001168768,0.2081859,0.1543625,0.1115379,0.102748,0.0001449644,0.0371733
FAM83A,0.02529232,2.597004e-06,0.04284621,5.547954e-05,0.004904307,0.1864881,0.2101615,0.02291327,9.778783e-05,0.01667985
LGALS12,0.02055304,3.108338e-05,0.0005524204,9.21298e-05,0.02322967,0.06170989,0.1883079,0.01642657,6.196359e-05,0.02813489
UMODL1,0.2018688,8.93787e-05,0.004444809,0.0003219052,0.02593451,0.02385357,0.02474774,0.01364456,0.0002264267,0.07196447
RPL7P6,0.004206706,7.008477e-05,0.001737925,0.0006236165,0.006634515,0.0002311835,0.01849971,0.1064504,0.0009886417,0.05985343
ZNF468,0.1073299,0.000118448,0.001521748,1.058453e-05,0.02424342,0.07903106,0.07706831,0.2445653,0.0001171656,0.0118421
DUOXA1,0.3059844,2.597079e-05,0.005586974,0.0001369587,0.05098645,0.1111927,0.04371721,0.0664368,0.0002062462,0.009978353
PLEKHA3P1,0.06688323,1.601898e-05,0.1761359,0.0005319331,0.000321263,0.03569288,0.02081498,0.02681247,0.001799421,0.1288335
C11orf52,0.004552335,5.074837e-07,0.0004927499,0.0006823946,0.0005952489,0.03318481,0.003200218,0.005607695,0.001477338,0.001070754
TIMD4,0.0165253,0.0001523312,0.5225699,0.0001619325,0.02940699,0.04182033,0.006627607,0.01502715,0.0004586283,0.1824873
CAPN13,0.7134939,2.787532e-05,0.04005957,3.30419e-05,0.1076874,0.310388,0.06334192,0.1796599,5.190826e-05,0.009130643
GLYATL1,0.05580624,4.091586e-05,0.00699568,0.0001704962,0.02957576,0.3047995,0.1587159,0.03153187,0.0002274524,0.04172917
RPS2P4,0.002703172,0.0001505548,0.01615118,5.997481e-05,0.04125107,0.0044562,0.01063783,0.04095572,0.0001535759,0.08218037
MGAM2,0.4146126,1.730366e-06,0.2853077,0.0001824555,0.2778375,0.06683275,0.02180691,0.00548634,0.000146121,0.1998145
MUC16,0.4055477,4.690015e-05,0.006143964,0.0002823493,0.008417327,0.2018966,0.01061384,0.07857035,0.0001370048,0.1011641
HSPB9,0.03362735,0.0001407115,0.0004838973,0.001228573,0.07165344,0.01965647,0.01279535,0.01487716,0.001257526,0.01162791
FOXQ1,0.2758321,2.023514e-05,0.02298183,8.380648e-05,0.06220022,0.03187186,0.1518769,0.01156984,0.0002657741,0.1662825
HOGA1,0.1103524,2.513868e-06,0.002903054,0.0001042421,0.02820902,0.1312536,0.009526497,4.889996e-05,0.0001709611,0.005009754
TUBA3D,0.5378605,2.478662e-06,0.1661812,9.789068e-05,2.722779e-06,0.07088338,0.0327691,0.08211671,0.0001751953,0.01162098
TUBA3FP,0.001723436,0.0001861365,0.006689819,0.0002048887,0.001441602,0.02730716,0.002620417,0.02596376,0.001313647,0.01585354
KLHL32,0.004976462,0.0001552471,0.006757104,0.0001577558,0.001657295,0.0976941,0.01081787,0.007529626,0.0005440728,0.06124724
TMEM132B,0.001701626,0.001351738,9.067294e-06,0.00139143,0.0002284141,0.005380945,0.03096214,0.0007576908,0.0001776493,6.771625e-05
GALNT13,0.467439,7.294219e-05,0.1677192,0.000228133,0.4014297,0.01023051,0.107355,0.1260748,1.061668e-05,0.003716986
TM4SF19,0.002672803,4.92703e-05,0.001117193,0.0003700909,0.1103312,0.03555191,0.0346092,0.02092362,0.0003237282,0.002352612
C8orf34,0.00118583,9.905818e-05,0.0003918755,0.0004823105,0.00276878,1.910166e-05,0.03890837,0.009677588,0.001076288,0.003839213
SH2D1B,0.009295794,6.571008e-05,0.142079,0.0002713617,0.1345319,0.02800485,0.05960084,0.04114171,0.000570271,0.05684574
TWIST2,0.1076552,4.014759e-05,0.2642422,0.0001138543,0.3624611,0.03591429,0.3811553,0.06479934,0.0001844115,0.005942804
MUCL1,0.007898678,1.108616e-05,0.03014576,2.713087e-05,0.02139634,0.2270815,0.04079078,0.002471372,8.768984e-05,0.004650351
COLCA2,0.1967545,9.628982e-05,0.08833606,0.0002128434,0.03942095,0.05231766,0.03491443,0.02001291,8.571503e-05,0.07055203
FAM186A,0.02298268,9.857207e-07,4.646659e-05,0.002668546,7.727621e-05,0.0001394114,0.0003878222,0.02862063,0.001064998,0.03442068
LGMNP1,0.04610888,0.0002294214,0.01198875,0.0007990461,0.001754377,0.04682309,0.0009379574,0.03327667,0.0003549749,0.005708617
EEF1A1P38,0.002716958,0.0001801986,0.0005405018,0.0005541813,0.0001067102,0.007039468,0.05373008,0.001289476,0.001546459,0.01199929
SLC5A10,0.01833052,0.0003191034,0.001609443,0.0006188556,0.002252888,0.06042861,0.0001478922,0.007596405,0.001214132,0.05047353
CLDND2,0.09293911,5.174028e-05,0.0012274,0.0003441996,0.1612336,0.01507069,0.01518026,0.2005799,0.0002257959,0.2015458
TDRD10,0.02167733,5.77555e-05,0.01613677,1.718414e-05,0.004361671,0.02738592,0.1816934,0.0130857,1.527289e-05,0.1488533
HIST3H2BB,0.02525041,1.509737e-05,0.01388124,4.950892e-05,0.05843745,0.1223994,0.01953006,0.001798128,1.252048e-05,0.07438864
ZNF831,0.01287267,3.22989e-05,0.4193897,0.0004781089,0.01802195,0.004349209,0.005546754,0.01429539,5.650031e-05,0.1714732
ACMSD,0.2123094,5.680477e-05,0.06566882,2.550109e-05,0.02236132,0.03360578,0.05861208,0.04360294,2.167564e-05,0.01162942
ACVR1C,0.04888937,0.0001707199,0.09979036,0.0001598195,0.01603185,0.07293858,0.199058,0.01495905,0.000243302,0.006232322
OSR1,0.5876887,2.86007e-05,0.1077024,6.25005e-05,0.04207748,0.3337318,0.1758624,0.03305776,5.55291e-05,0.123588
CPO,0.09626124,0.0001313516,0.01788153,6.717036e-05,0.0008935707,0.007749773,0.0117893,0.005402775,3.545259e-05,0.1584716
FAM3D,0.4444698,5.574502e-05,0.007888391,1.208145e-05,0.4664341,0.186026,0.2156032,0.3428398,0.0001576817,0.04798015
ARL9,0.4646336,2.274647e-05,0.01769624,4.132634e-05,0.07512664,0.04458685,0.3279747,0.09495799,0.000401953,0.08710144
C5orf58,0.001158716,0.0001214573,0.158503,3.456178e-05,0.00141702,0.009318993,0.002514129,0.03348347,4.101968e-07,0.05260087
C5orf49,0.4566451,6.045261e-06,0.003820677,3.388793e-05,0.09225987,0.03405302,0.006657684,0.03617876,1.396156e-05,0.06210058
TMEM171,0.2545941,8.187651e-05,0.01103224,0.0002132711,0.1540686,0.1033397,0.02042201,0.02262028,3.859737e-05,0.05554408
PACRG,0.01327077,5.963374e-05,0.001343833,0.0001283737,0.01779948,0.1097778,0.09117447,0.008408112,5.273357e-05,0.01239866
PTRH1,0.006538941,0.0004999728,1.864104e-05,0.001113044,0.001639124,0.0002006334,0.001106984,0.0003808921,0.0004818573,0.01457604
DBH-AS1,0.005212162,9.448536e-06,0.3582931,0.0002385366,0.001101755,0.02366011,0.006734437,0.03274076,0.0005789232,0.2806527
MAP2K4P1,0.02546342,9.911393e-05,2.951055e-06,0.0005613636,1.493054e-05,0.07182581,0.04882681,0.07502054,0.0005034454,0.02752212
PNCK,0.0120343,0.0001041453,0.02276576,2.031106e-05,0.01014402,0.2578019,0.02417354,0.08158069,0.0005163911,0.01190793
MYO3B,0.2356777,0.0001523811,0.003952502,3.024078e-05,0.001241307,0.06354487,0.1945541,0.09930483,0.0002449419,0.06280585
GCNT7,0.003198525,0.0001177637,0.000191925,0.0004122404,0.003760906,0.008626842,0.0006407084,0.06281258,0.001363219,0.07736376
ST13P4,0.002386446,0.0002689673,4.735232e-05,0.0009491747,4.101475e-05,0.0005024556,0.008437057,0.02510044,0.0007319051,0.0441342
ABHD12B,0.2478482,1.677485e-05,0.0005918702,7.623493e-05,0.06739131,0.03105335,0.008392896,0.02234558,1.766039e-05,0.03979773
